iso,unix,lat,lon,alt_msl,rel_alt,roll,pitch,yaw,heading,vx,vy,vz,vbatt,batt_pct,mode,armed,in_air
2026-08-29T22:24:02,1788017043,13.577396,100.857767,,,-1.3,-3.1,26.7,26.7,,,,,,POSCTL,0,0
2026-08-29T22:24:03,1788017044,13.577396,100.857767,,,-1.3,-3.1,26.7,26.7,,,,,,POSCTL,0,0
2026-08-29T22:24:04,1788017045,13.577396,100.857767,,,-1.3,-3.1,26.7,26.7,,,,,,POSCTL,0,0
2026-08-29T22:24:05,1788017046,13.577396,100.857763,,,-1.3,-3.1,26.7,26.7,,,,,,POSCTL,0,0
2026-08-29T22:24:06,1788017047,13.577396,100.857763,,,-1.3,-3.1,26.7,26.7,,,,,,POSCTL,0,0
2026-08-29T22:24:07,1788017048,13.57739,100.857764,,,-1.3,-3.1,26.7,26.7,,,,24.7,86,POSCTL,0,0
2026-08-29T22:24:08,1788017049,13.57739,100.857764,,,-1.3,-3.1,26.7,26.7,,,,24.7,86,POSCTL,0,0
2026-08-29T22:24:09,1788017050,13.57739,100.857764,,,-1.3,-3.1,26.7,26.7,,,,24.7,86,POSCTL,0,0
2026-08-29T22:24:10,1788017051,13.577388,100.857764,,,-1.3,-3.1,26.7,26.7,,,,24.7,86,POSCTL,0,0
2026-08-29T22:24:11,1788017052,13.577388,100.857764,,,-1.3,-3.1,26.7,26.7,,,,24.7,86,POSCTL,0,0
2026-08-29T22:24:12,1788017053,13.577388,100.857764,,,-1.3,-3.1,26.7,26.7,,,,24.7,86,POSCTL,0,0
2026-08-29T22:24:13,1788017054,13.577388,100.857764,,,-1.3,-3.1,26.7,26.7,,,,24.7,86,POSCTL,0,0
2026-08-29T22:24:14,1788017055,13.577386,100.857765,,,-1.3,-3.1,26.7,26.7,,,,24.7,86,POSCTL,0,0
2026-08-29T22:24:15,1788017056,13.577386,100.857765,,,-1.3,-3.1,26.7,26.7,,,,24.7,86,POSCTL,0,0
