iso,unix,lat,lon,alt_msl,rel_alt,roll,pitch,yaw,heading,vx,vy,vz,vbatt,batt_pct,mode,armed,in_air
2026-08-26T17:22:41,1787739762,13.822661,100.511644,,,-1.6,-2.6,151.8,151.8,,,,23.97,56,POSCTL,0,0
2026-08-26T17:22:42,1787739763,13.822661,100.511644,,,-1.6,-2.6,151.8,151.8,,,,23.97,56,POSCTL,0,0
2026-08-26T17:22:43,1787739764,13.822661,100.511644,,,-1.6,-2.6,151.8,151.8,,,,23.97,56,POSCTL,0,0
2026-08-26T17:22:44,1787739765,13.822661,100.511644,,,-1.6,-2.6,151.8,151.8,,,,23.97,56,POSCTL,0,0
2026-08-26T17:22:46,1787739767,13.822661,100.511644,,,-1.6,-2.6,151.8,151.8,,,,23.97,56,POSCTL,0,0
2026-08-26T17:22:47,1787739768,13.82266,100.511664,,,-1.6,-2.6,151.8,151.8,,,,23.97,56,POSCTL,0,0
2026-08-26T17:22:48,1787739769,13.82266,100.511664,,,-1.6,-2.6,151.6,151.6,,,,23.97,56,POSCTL,0,0
2026-08-26T17:22:49,1787739770,13.82266,100.511667,,,-1.6,-2.6,151.6,151.6,,,,23.97,56,POSCTL,0,0
2026-08-26T17:22:50,1787739771,13.822659,100.511669,,,-1.6,-2.6,151.6,151.6,,,,23.97,56,POSCTL,0,0
2026-08-26T17:22:51,1787739772,13.822659,100.511669,,,-1.6,-2.6,151.6,151.6,,,,23.97,56,POSCTL,0,0
2026-08-26T17:22:52,1787739773,13.822659,100.511669,,,-1.6,-2.6,151.6,151.6,,,,23.97,56,POSCTL,0,0
2026-08-26T17:22:53,1787739774,13.822659,100.511669,,,-1.6,-2.6,151.6,151.6,,,,23.97,56,POSCTL,0,0
2026-08-26T17:22:54,1787739775,13.822659,100.511669,,,-1.6,-2.6,151.6,151.6,,,,23.97,56,POSCTL,0,0
2026-08-26T17:22:55,1787739776,13.822659,100.511669,,,-1.6,-2.6,151.6,151.6,,,,23.97,56,POSCTL,0,0
2026-08-26T17:22:56,1787739777,13.822659,100.511669,,,-1.6,-2.6,151.6,151.6,,,,23.97,56,POSCTL,0,0
2026-08-26T17:22:57,1787739778,13.822659,100.511669,,,-1.6,-2.6,151.6,151.6,,,,23.97,56,POSCTL,0,0
2026-08-26T17:22:58,1787739779,13.822659,100.511669,,,-1.6,-2.6,151.6,151.6,,,,23.97,56,POSCTL,0,0
2026-08-26T17:22:59,1787739780,13.822664,100.511676,,,-1.2,-12.7,118.6,118.6,,,,23.97,56,POSCTL,0,0
2026-08-26T17:23:00,1787739781,13.822664,100.511676,,,-1.2,-12.7,118.6,118.6,,,,23.97,56,POSCTL,0,0
2026-08-26T17:23:01,1787739782,13.822664,100.511676,,,-3.9,-3.5,104.8,104.8,,,,23.97,56,POSCTL,0,0
2026-08-26T17:23:02,1787739783,13.822696,100.511668,,,-3.9,-3.5,104.8,104.8,,,,23.97,56,POSCTL,0,0
2026-08-26T17:23:03,1787739784,13.822696,100.511668,,,-3.9,-3.5,104.8,104.8,,,,23.97,56,POSCTL,0,0
2026-08-26T17:23:04,1787739785,13.822696,100.511668,,,-3.9,-3.5,104.8,104.8,,,,23.97,56,POSCTL,0,0
2026-08-26T17:23:05,1787739786,13.822696,100.511668,,,-3.9,-3.5,104.8,104.8,,,,23.97,56,POSCTL,0,0
2026-08-26T17:23:07,1787739788,13.822696,100.511668,,,-3.9,-3.5,104.8,104.8,,,,23.97,56,POSCTL,0,0
2026-08-26T17:23:08,1787739789,13.822767,100.511644,,,-2.7,-3.5,109.5,109.5,,,,23.97,56,POSCTL,0,0
2026-08-26T17:23:09,1787739790,13.822767,100.511644,,,-2.7,-3.5,109.5,109.5,,,,23.97,56,POSCTL,0,0
2026-08-26T17:23:10,1787739791,13.822767,100.511644,,,-4.2,1.2,152.3,152.3,,,,23.97,56,POSCTL,0,0
2026-08-26T17:23:11,1787739792,13.822775,100.511641,,,-4.2,1.2,152.3,152.3,,,,23.97,56,POSCTL,0,0
2026-08-26T17:23:12,1787739793,13.822775,100.511641,,,-4.2,1.2,152.3,152.3,,,,23.97,56,POSCTL,0,0
2026-08-26T17:23:13,1787739794,13.822775,100.511641,,,-4.2,1.2,152.3,152.3,,,,23.97,56,POSCTL,0,0
2026-08-26T17:23:14,1787739795,13.822775,100.511641,,,-4.2,1.2,152.3,152.3,,,,23.97,56,POSCTL,0,0
2026-08-26T17:23:15,1787739796,13.822775,100.511641,,,-4.2,1.2,152.3,152.3,,,,23.97,56,POSCTL,0,0
2026-08-26T17:23:16,1787739797,13.822775,100.511639,,,-2.7,-1.9,148.6,148.6,,,,23.97,56,POSCTL,0,0
2026-08-26T17:23:17,1787739798,13.822775,100.511639,,,-2.7,-1.9,148.0,148.0,,,,23.97,56,POSCTL,0,0
2026-08-26T17:23:18,1787739799,13.822776,100.511638,,,-2.7,-1.9,148.0,148.0,,,,23.97,56,POSCTL,0,0
2026-08-26T17:23:19,1787739800,13.822776,100.511638,,,-2.7,-1.8,147.8,147.8,,,,23.97,56,POSCTL,0,0
2026-08-26T17:23:20,1787739801,13.822776,100.511638,,,-2.7,-1.8,147.8,147.8,,,,23.97,56,POSCTL,0,0
2026-08-26T17:23:21,1787739802,13.822776,100.511636,,,-2.7,-1.8,147.7,147.7,,,,23.97,56,POSCTL,0,0
2026-08-26T17:23:22,1787739803,13.822776,100.511636,,,-2.7,-1.8,147.7,147.7,,,,23.97,56,POSCTL,0,0
2026-08-26T17:23:23,1787739804,13.822776,100.511636,,,-2.7,-1.8,147.7,147.7,,,,23.97,56,POSCTL,0,0
2026-08-26T17:23:24,1787739805,13.822776,100.511636,,,-2.7,-1.8,147.7,147.7,,,,23.97,56,POSCTL,0,0
2026-08-26T17:23:25,1787739806,13.822776,100.511633,11.5,-0.01,-2.7,-1.8,147.7,147.7,0.0,-0.02,0.0,23.97,56,POSCTL,0,0
2026-08-26T17:23:26,1787739807,13.822776,100.511631,11.5,-0.01,-2.9,-2.0,142.4,142.4,0.0,-0.02,0.0,23.97,56,POSCTL,0,0
2026-08-26T17:23:27,1787739808,13.822776,100.511631,11.5,-0.01,-2.9,-2.1,142.3,142.3,0.0,-0.02,0.0,23.97,56,POSCTL,0,0
2026-08-26T17:23:28,1787739809,13.822776,100.511629,11.5,-0.03,-2.9,-2.1,142.3,142.3,0.0,-0.02,0.0,23.97,56,POSCTL,0,0
2026-08-26T17:23:29,1787739810,13.822776,100.511629,11.5,-0.03,-2.9,-2.0,142.3,142.3,0.0,-0.02,0.0,23.97,56,POSCTL,0,0
2026-08-26T17:23:30,1787739811,13.822776,100.511628,11.5,-0.04,-2.9,-2.0,142.3,142.3,0.01,-0.02,0.0,23.97,56,POSCTL,0,0
