iso,unix,lat,lon,alt_msl,rel_alt,roll,pitch,yaw,heading,vx,vy,vz,vbatt,batt_pct,mode,armed,in_air
2026-08-20T13:20:59,1787206859,13.822804,100.511614,20.6,0.01,-0.7,-2.3,154.6,154.6,-0.03,-0.02,0.0,24.64,84,POSCTL,0,0
2026-08-20T13:21:00,1787206860,13.822804,100.511614,20.6,0.01,-0.7,-2.3,154.7,154.7,-0.03,-0.02,0.0,24.64,84,POSCTL,0,0
2026-08-20T13:21:01,1787206861,13.822804,100.511614,20.6,0.01,-0.7,-2.3,154.7,154.7,-0.03,-0.02,0.0,24.64,84,POSCTL,0,0
2026-08-20T13:21:02,1787206862,13.822804,100.511614,20.6,0.01,-0.7,-2.3,154.7,154.7,-0.03,-0.02,0.0,24.64,84,POSCTL,0,0
2026-08-20T13:21:05,1787206865,13.822804,100.511614,20.6,0.01,-0.7,-2.3,154.8,154.8,-0.03,-0.02,0.0,24.64,84,POSCTL,0,0
2026-08-20T13:21:06,1787206866,13.822804,100.511614,20.6,0.01,-0.7,-2.3,154.8,154.8,-0.03,-0.02,0.0,24.64,84,POSCTL,0,0
2026-08-20T13:21:07,1787206867,13.822804,100.511614,20.6,0.01,-0.7,-2.3,154.8,154.8,-0.03,-0.02,0.0,24.64,83,POSCTL,0,0
2026-08-20T13:21:08,1787206868,13.822801,100.511613,4.8,0.01,-0.7,-2.3,154.8,154.8,-0.01,0.0,0.0,24.64,83,POSCTL,0,0
2026-08-20T13:21:09,1787206869,13.8228,100.511612,21.4,0.01,-0.7,-2.3,154.8,154.8,-0.01,0.0,0.0,24.64,83,POSCTL,0,0
2026-08-20T13:21:10,1787206870,13.8228,100.511612,21.4,0.01,-0.8,-2.3,154.8,154.8,-0.01,0.0,0.0,24.64,83,POSCTL,0,0
2026-08-20T13:21:11,1787206871,13.8228,100.511612,21.4,0.01,-0.7,-2.2,154.9,154.9,-0.01,0.0,0.0,24.64,83,POSCTL,0,0
2026-08-20T13:21:12,1787206872,13.8228,100.511612,21.4,0.01,-0.7,-2.2,154.9,154.9,-0.01,0.0,0.0,24.64,83,POSCTL,0,0
2026-08-20T13:21:13,1787206873,13.8228,100.511612,21.4,0.01,-0.7,-2.2,154.9,154.9,-0.01,0.0,0.0,24.64,83,POSCTL,0,0
2026-08-20T13:21:14,1787206874,13.8228,100.511612,21.4,0.01,-0.7,-2.2,154.9,154.9,-0.01,0.0,0.0,24.64,83,POSCTL,0,0
2026-08-20T13:21:15,1787206875,13.8228,100.511612,21.4,0.01,-0.7,-2.2,154.9,154.9,-0.01,0.0,0.0,24.64,83,POSCTL,0,0
2026-08-20T13:21:16,1787206876,13.822798,100.511612,4.7,-0.03,-0.7,-2.3,154.8,154.8,-0.04,-0.01,0.01,24.64,83,POSCTL,0,0
2026-08-20T13:21:17,1787206877,13.822796,100.511614,21.2,-0.03,-0.7,-2.3,154.8,154.8,-0.04,-0.01,0.01,24.64,83,POSCTL,0,0
2026-08-20T13:21:18,1787206878,13.822796,100.511614,21.2,-0.03,-0.7,-2.3,154.9,154.9,-0.04,-0.01,0.01,24.64,83,0,0,0
2026-08-20T13:21:19,1787206879,13.822796,100.511614,21.2,-0.03,-0.7,-2.3,154.9,154.9,-0.04,-0.01,0.01,24.64,83,POSCTL,0,0
2026-08-20T13:21:20,1787206880,13.822797,100.511614,4.8,0.02,-0.7,-2.3,154.9,154.9,0.0,0.01,-0.01,24.64,83,POSCTL,0,0
2026-08-20T13:21:21,1787206881,13.822796,100.511615,20.9,0.02,-0.7,-2.3,154.9,154.9,0.0,0.01,-0.01,24.64,83,POSCTL,0,0
2026-08-20T13:21:22,1787206882,13.822796,100.511615,20.9,0.02,-0.7,-2.3,154.9,154.9,0.0,0.01,-0.01,24.64,83,POSCTL,0,0
2026-08-20T13:21:23,1787206883,13.822796,100.511615,20.9,0.02,-0.7,-2.3,154.9,154.9,0.0,0.01,-0.01,24.64,83,POSCTL,0,0
2026-08-20T13:21:24,1787206884,13.822796,100.511615,20.9,0.02,-0.7,-2.3,154.9,154.9,0.0,0.01,-0.01,24.64,83,POSCTL,1,0
2026-08-20T13:21:25,1787206885,13.822797,100.511615,4.8,-0.0,-0.7,-2.3,154.8,154.8,0.02,0.02,0.0,24.63,83,POSCTL,1,0
2026-08-20T13:21:26,1787206886,13.822796,100.511615,20.5,-0.0,-0.7,-2.3,154.8,154.8,0.02,0.02,0.0,24.63,83,POSCTL,1,0
2026-08-20T13:21:27,1787206887,13.822796,100.511615,20.5,-0.0,-0.6,-2.3,154.7,154.7,0.02,0.02,0.0,24.63,83,POSCTL,1,0
2026-08-20T13:21:28,1787206888,13.822796,100.511615,20.5,-0.0,-0.6,-2.3,154.7,154.7,0.02,0.02,0.0,24.63,83,POSCTL,1,0
2026-08-20T13:21:29,1787206889,13.822796,100.511614,4.8,-0.01,-0.6,-2.3,154.7,154.7,0.0,-0.05,0.0,24.63,83,0,0,0
