iso,unix,lat,lon,alt_msl,rel_alt,roll,pitch,yaw,heading,vx,vy,vz,vbatt,batt_pct,mode,armed,in_air
2026-08-24T14:43:21,1787557402,13.82277,100.511626,,,,,,,,,,,,POSCTL,0,0
2026-08-24T14:43:22,1787557403,13.82277,100.511626,,,-0.0,-3.9,154.5,154.5,,,,,,POSCTL,0,0
2026-08-24T14:43:23,1787557404,13.822769,100.511627,17.7,-0.02,-0.0,-3.9,154.5,154.5,0.01,0.0,0.0,,,POSCTL,0,0
2026-08-24T14:43:24,1787557405,13.822769,100.511627,17.7,-0.02,-0.0,-3.9,154.5,154.5,0.01,0.0,0.0,,,POSCTL,0,0
2026-08-24T14:43:25,1787557406,13.822769,100.511627,17.7,-0.02,-0.0,-3.9,154.5,154.5,0.01,0.0,0.0,,,POSCTL,0,0
2026-08-24T14:43:26,1787557407,13.822769,100.511627,17.7,-0.02,-0.0,-3.9,154.6,154.6,0.01,0.0,0.0,,,POSCTL,0,0
2026-08-24T14:43:27,1787557408,13.822769,100.511627,17.7,-0.02,-0.0,-3.9,154.6,154.6,0.01,0.0,0.0,,,POSCTL,0,0
2026-08-24T14:43:28,1787557409,13.822769,100.511627,17.7,-0.02,-0.0,-3.9,154.6,154.6,0.01,0.0,0.0,,,POSCTL,0,0
2026-08-24T14:43:29,1787557410,13.822769,100.511627,17.7,-0.02,-0.0,-3.9,154.6,154.6,0.01,0.0,0.0,,,POSCTL,0,0
2026-08-24T14:43:30,1787557411,13.822771,100.511624,17.7,-0.06,-0.0,-3.9,154.6,154.6,0.01,-0.02,0.0,,,POSCTL,0,0
2026-08-24T14:43:31,1787557412,13.822771,100.511624,17.7,-0.06,-0.0,-3.9,154.6,154.6,0.01,-0.02,0.0,,,POSCTL,0,0
2026-08-24T14:43:32,1787557413,13.822771,100.511624,17.7,-0.06,-0.0,-4.0,154.6,154.6,0.01,-0.02,0.0,24.5,78,POSCTL,0,0
2026-08-24T14:43:33,1787557414,13.822772,100.511623,17.7,-0.07,-0.0,-4.0,154.6,154.6,0.01,0.0,0.0,24.5,78,POSCTL,0,0
2026-08-24T14:43:34,1787557415,13.822772,100.511623,17.7,-0.07,-0.0,-4.0,154.6,154.6,0.01,0.0,0.0,24.5,78,POSCTL,0,0
2026-08-24T14:43:35,1787557416,13.822772,100.511623,17.7,-0.07,-0.0,-4.0,154.6,154.6,0.01,0.0,0.0,24.5,78,POSCTL,0,0
2026-08-24T14:43:37,1787557418,13.822773,100.511623,17.7,-0.07,-0.0,-4.0,154.6,154.6,0.01,0.0,0.0,24.5,78,POSCTL,0,0
2026-08-24T14:43:38,1787557419,13.822773,100.511623,17.7,-0.07,-0.0,-4.0,154.6,154.6,0.01,0.0,0.0,24.5,78,POSCTL,0,0
2026-08-24T14:43:39,1787557420,13.822773,100.511623,17.7,-0.07,0.0,-4.0,154.6,154.6,0.01,0.0,0.0,24.5,78,POSCTL,0,0
2026-08-24T14:43:40,1787557421,13.822774,100.511622,17.7,-0.06,0.0,-4.0,154.6,154.6,0.0,-0.01,0.0,24.5,78,POSCTL,0,0
2026-08-24T14:43:41,1787557422,13.822774,100.511622,17.7,-0.06,-0.0,-4.0,154.6,154.6,0.0,-0.01,0.0,24.5,78,POSCTL,0,0
2026-08-24T14:43:42,1787557423,13.822774,100.511622,17.7,-0.06,-0.0,-4.0,154.6,154.6,0.0,-0.01,0.0,24.5,78,POSCTL,0,0
2026-08-24T14:43:43,1787557424,13.822774,100.511622,17.7,-0.06,-0.0,-4.0,154.6,154.6,0.0,-0.01,0.0,24.5,78,POSCTL,0,0
2026-08-24T14:43:44,1787557425,13.822774,100.511622,17.7,-0.06,-0.0,-4.0,154.6,154.6,0.0,-0.01,0.0,24.5,78,POSCTL,0,0
2026-08-24T14:43:45,1787557426,13.822774,100.511622,17.7,-0.06,-0.0,-4.0,154.6,154.6,0.0,-0.01,0.0,24.5,78,POSCTL,0,0
2026-08-24T14:43:46,1787557427,13.822774,100.511622,17.7,-0.06,-0.0,-4.0,154.6,154.6,0.0,-0.01,0.0,24.5,78,POSCTL,0,0
2026-08-24T14:43:47,1787557428,13.822778,100.51162,17.7,0.0,-0.0,-4.0,154.6,154.6,0.01,-0.02,0.0,24.5,78,POSCTL,0,0
2026-08-24T14:43:48,1787557429,13.822778,100.51162,17.7,0.0,-0.0,-4.0,154.6,154.6,0.01,-0.02,0.0,24.5,78,POSCTL,0,0
2026-08-24T14:43:49,1787557430,13.822778,100.51162,17.7,0.0,-0.0,-4.0,154.6,154.6,0.01,-0.02,0.0,24.5,78,POSCTL,0,0
2026-08-24T14:43:50,1787557431,13.822778,100.51162,17.7,0.0,-0.0,-4.0,154.6,154.6,0.01,0.0,0.0,24.5,78,POSCTL,0,0
2026-08-24T14:43:51,1787557432,13.822779,100.511619,17.7,0.0,-0.0,-4.0,154.6,154.6,0.01,0.0,0.0,24.5,78,POSCTL,0,0
2026-08-24T14:43:52,1787557433,13.822779,100.511619,17.7,0.0,-0.0,-4.0,154.6,154.6,0.01,0.0,0.0,24.5,78,POSCTL,0,0
2026-08-24T14:43:53,1787557434,13.822779,100.511619,17.7,0.0,-0.0,-4.0,154.6,154.6,0.01,0.0,0.0,24.5,78,POSCTL,0,0
2026-08-24T14:43:54,1787557435,13.822779,100.511619,17.7,0.0,-0.0,-4.0,154.6,154.6,0.01,0.0,0.0,24.5,78,POSCTL,0,0
2026-08-24T14:43:55,1787557436,13.822779,100.511619,17.7,0.0,-0.0,-4.0,154.6,154.6,0.01,0.0,0.0,24.5,78,POSCTL,0,0
2026-08-24T14:43:56,1787557437,13.822779,100.511619,17.7,0.0,-0.0,-4.0,154.6,154.6,0.01,0.0,0.0,24.5,78,0,0,0
2026-08-24T14:43:57,1787557438,13.822779,100.511619,17.7,0.0,-0.0,-4.0,154.6,154.6,0.01,0.0,0.0,24.5,78,POSCTL,0,0
2026-08-24T14:43:58,1787557439,13.822778,100.511619,17.7,-0.01,-0.0,-4.0,154.6,154.6,-0.03,0.0,0.0,24.5,78,POSCTL,0,0
2026-08-24T14:43:59,1787557440,13.822778,100.511619,17.7,-0.01,-0.0,-4.0,154.6,154.6,-0.03,0.0,0.0,24.5,78,POSCTL,0,0
2026-08-24T14:44:00,1787557441,13.822778,100.511619,17.7,-0.01,-0.0,-4.0,154.6,154.6,-0.03,0.0,0.0,24.5,78,0,0,0
2026-08-24T14:44:01,1787557442,13.822778,100.511619,17.7,-0.01,-0.0,-4.0,154.6,154.6,-0.03,0.0,0.0,24.5,78,0,0,0
2026-08-24T14:44:02,1787557443,13.822779,100.51162,17.7,-0.02,-0.0,-4.0,154.6,154.6,0.0,0.0,0.0,24.5,78,0,0,0
2026-08-24T14:44:03,1787557444,13.822779,100.51162,17.7,-0.02,-0.0,-4.0,154.6,154.6,0.0,0.0,0.0,24.5,78,0,0,0
2026-08-24T14:44:04,1787557445,13.822779,100.51162,17.7,-0.02,-0.0,-4.0,154.6,154.6,0.0,0.0,0.0,24.5,78,0,0,0
2026-08-24T14:44:05,1787557446,13.822779,100.51162,17.7,-0.02,-0.0,-4.0,154.6,154.6,0.0,0.0,0.0,24.5,78,0,0,0
2026-08-24T14:44:06,1787557447,13.822779,100.51162,17.7,-0.02,-0.0,-4.0,154.6,154.6,0.0,0.0,0.0,24.5,78,0,0,0
2026-08-24T14:44:07,1787557448,13.822779,100.51162,17.7,-0.02,-0.0,-4.0,154.6,154.6,0.0,0.0,0.0,24.5,78,0,0,0
2026-08-24T14:44:08,1787557449,13.822779,100.51162,17.7,-0.02,-0.0,-4.0,154.6,154.6,0.0,0.0,0.0,24.5,78,0,0,0
2026-08-24T14:44:09,1787557450,13.822776,100.511621,17.7,-0.05,0.0,-3.9,154.6,154.6,-0.02,0.0,0.0,24.5,78,0,0,0
2026-08-24T14:44:10,1787557451,13.822776,100.511621,17.7,-0.05,0.0,-3.9,154.6,154.6,-0.02,0.0,0.0,24.5,78,POSCTL,0,0
2026-08-24T14:44:11,1787557452,13.822776,100.511621,17.7,-0.05,0.0,-3.9,154.6,154.6,-0.02,0.0,0.0,24.5,78,0,0,0
2026-08-24T14:44:12,1787557453,13.822776,100.511621,17.7,-0.05,-0.0,-3.9,154.6,154.6,-0.02,0.0,0.0,24.5,78,0,0,0
2026-08-24T14:44:13,1787557454,13.822776,100.511621,17.6,-0.07,-0.0,-3.9,154.6,154.6,0.0,0.0,0.0,24.5,78,0,0,0
2026-08-24T14:44:14,1787557455,13.822776,100.511621,17.6,-0.07,-0.0,-3.9,154.6,154.6,0.0,0.0,0.0,24.5,78,0,0,0
2026-08-24T14:44:15,1787557456,13.822776,100.511621,17.6,-0.07,-0.0,-3.9,154.6,154.6,0.0,0.0,0.0,24.5,78,0,0,0
2026-08-24T14:44:16,1787557457,13.822776,100.511621,17.6,-0.07,-0.0,-3.9,154.6,154.6,0.0,0.0,0.0,24.5,78,0,0,0
2026-08-24T14:44:17,1787557458,13.822776,100.511621,17.6,-0.07,-0.0,-3.9,154.6,154.6,0.0,0.0,0.0,24.5,78,0,0,0
2026-08-24T14:44:18,1787557459,13.822776,100.511621,17.6,-0.07,-0.0,-3.9,154.6,154.6,0.0,0.0,0.0,24.5,78,POSCTL,0,0
2026-08-24T14:44:19,1787557460,13.822776,100.511621,17.6,-0.07,-0.0,-3.9,154.6,154.6,0.0,0.0,0.0,24.5,78,POSCTL,0,0
2026-08-24T14:44:20,1787557461,13.822776,100.511621,17.6,-0.07,-0.0,-3.9,154.6,154.6,0.0,0.0,0.0,24.5,78,0,0,0
2026-08-24T14:44:21,1787557462,13.822775,100.511622,17.6,-0.01,-0.0,-3.9,154.6,154.6,0.0,0.0,0.0,24.5,78,POSCTL,0,0
2026-08-24T14:44:22,1787557463,13.822775,100.511622,17.6,-0.01,-0.0,-3.9,154.6,154.6,0.0,0.0,0.0,24.5,78,0,0,0
2026-08-24T14:44:23,1787557464,13.822775,100.511622,17.6,-0.01,-0.0,-3.9,154.6,154.6,0.0,0.0,0.0,24.5,78,0,0,0
2026-08-24T14:44:24,1787557465,13.822775,100.511622,17.6,-0.01,-0.0,-3.9,154.6,154.6,0.0,0.0,0.0,24.5,78,0,0,0
2026-08-24T14:44:25,1787557466,13.822775,100.511622,17.6,-0.01,-0.0,-3.9,154.6,154.6,0.0,0.0,0.0,24.5,78,0,0,0
2026-08-24T14:44:26,1787557467,13.822775,100.511622,17.6,-0.01,-0.0,-3.9,154.6,154.6,0.0,0.0,0.0,24.5,78,0,0,0
2026-08-24T14:44:27,1787557468,13.822776,100.511625,17.6,-0.01,-0.0,-3.9,154.6,154.6,0.0,0.0,0.0,24.5,78,0,0,0
2026-08-24T14:44:28,1787557469,13.822776,100.511625,17.6,-0.01,-0.0,-3.9,154.6,154.6,0.0,0.0,0.0,24.5,78,0,0,0
2026-08-24T14:44:29,1787557470,13.822776,100.511625,17.6,-0.01,1.1,1.1,153.2,153.2,0.0,0.0,0.0,24.5,78,0,0,0
2026-08-24T14:44:30,1787557471,13.822776,100.511625,17.6,-0.01,1.1,1.1,153.2,153.2,0.0,0.0,0.0,23.51,77,AUTO.TAKEOFF,1,0
2026-08-24T14:44:31,1787557472,13.822776,100.511625,17.6,-0.01,1.1,1.1,153.2,153.2,0.0,0.0,0.0,23.51,77,0,0,0
2026-08-24T14:44:32,1787557473,13.822776,100.511624,19.8,2.15,1.1,1.1,153.2,153.2,-0.09,0.03,-1.23,23.51,77,0,0,0
2026-08-24T14:44:33,1787557474,13.822776,100.511624,19.8,2.15,1.1,1.1,153.2,153.2,-0.09,0.03,-1.23,23.51,77,AUTO.TAKEOFF,1,0
2026-08-24T14:44:34,1787557475,13.822776,100.511624,19.8,2.15,1.1,1.1,153.2,153.2,-0.09,0.03,-1.23,23.51,77,0,0,0
2026-08-24T14:44:35,1787557476,13.822776,100.511624,19.8,2.15,4.2,-4.8,155.9,155.9,-0.09,0.03,-1.23,23.27,70,0,0,0
2026-08-24T14:44:36,1787557477,13.822776,100.511624,19.8,2.15,4.2,-4.8,155.9,155.9,-0.09,0.03,-1.23,23.27,70,0,0,0
2026-08-24T14:44:37,1787557478,13.822776,100.511626,23.3,5.66,8.1,-0.7,157.2,157.2,0.06,0.06,-0.38,23.27,70,AUTO.LOITER,1,0
2026-08-24T14:44:38,1787557479,13.822776,100.511626,23.3,5.66,8.1,-0.7,157.2,157.2,0.06,0.06,-0.38,23.27,70,0,0,0
2026-08-24T14:44:39,1787557480,13.822776,100.511626,23.3,5.66,8.1,-0.7,157.2,157.2,0.06,0.06,-0.38,23.21,67,0,0,0
2026-08-24T14:44:40,1787557481,13.822776,100.511626,23.3,5.66,8.1,-0.7,157.2,157.2,0.06,0.06,-0.38,23.21,67,0,0,0
2026-08-24T14:44:41,1787557482,13.822776,100.511626,23.3,5.66,8.1,-0.7,157.2,157.2,0.06,0.06,-0.38,23.21,67,0,0,1
2026-08-24T14:44:42,1787557483,13.822776,100.511626,23.3,5.66,8.1,-0.7,157.2,157.2,0.06,0.06,-0.38,23.21,67,0,0,1
2026-08-24T14:44:45,1787557486,13.822776,100.511626,23.3,5.66,8.1,-0.7,157.2,157.2,0.06,0.06,-0.38,23.37,64,0,0,1
2026-08-24T14:44:46,1787557487,13.822776,100.511626,23.3,5.66,8.1,-0.7,157.2,157.2,0.06,0.06,-0.38,23.37,64,0,0,1
2026-08-24T14:44:47,1787557488,13.822776,100.511626,23.3,5.66,0.8,-5.2,156.9,156.9,0.06,0.06,-0.38,23.37,64,0,0,1
2026-08-24T14:44:48,1787557489,13.82259,100.511776,25.1,6.42,0.8,-5.2,156.9,156.9,-2.35,1.86,-0.29,23.37,64,AUTO.LOITER,1,1
2026-08-24T14:44:49,1787557490,13.82259,100.511776,25.1,6.42,0.8,-5.2,156.9,156.9,-2.35,1.86,-0.29,23.37,64,0,0,1
2026-08-24T14:44:50,1787557491,13.82259,100.511776,25.1,6.42,0.8,-5.2,156.9,156.9,-2.35,1.86,-0.29,23.37,64,0,0,1
2026-08-24T14:44:51,1787557492,13.82259,100.511776,25.1,6.42,0.8,-5.2,156.9,156.9,-2.35,1.86,-0.29,23.37,64,0,0,1
2026-08-24T14:44:52,1787557493,13.82259,100.511776,25.1,6.42,0.8,-5.2,156.9,156.9,-2.35,1.86,-0.29,23.37,64,0,0,1
2026-08-24T14:44:53,1787557494,13.82259,100.511776,25.1,6.42,0.8,-5.2,156.9,156.9,-2.35,1.86,-0.29,23.37,64,0,0,1
2026-08-24T14:44:54,1787557495,13.82259,100.511776,25.1,6.42,0.8,-5.2,156.9,156.9,-2.35,1.86,-0.29,23.37,64,0,0,1
2026-08-24T14:44:55,1787557496,13.82259,100.511776,25.1,6.42,0.8,-5.2,156.9,156.9,-2.35,1.86,-0.29,23.37,64,0,0,1
2026-08-24T14:44:56,1787557497,13.82259,100.511776,25.1,6.42,7.3,-2.2,156.5,156.5,-2.35,1.86,-0.29,23.37,64,0,0,1
2026-08-24T14:44:57,1787557498,13.822507,100.511935,26.1,7.47,7.3,-2.2,156.5,156.5,0.59,1.54,0.0,23.37,64,0,0,1
2026-08-24T14:44:58,1787557499,13.822507,100.511935,26.1,7.47,7.3,-2.2,156.5,156.5,0.59,1.54,0.0,23.37,64,0,0,1
2026-08-24T14:44:59,1787557500,13.822507,100.511935,26.1,7.47,7.3,-2.2,156.5,156.5,0.59,1.54,0.0,23.25,59,0,0,1
2026-08-24T14:45:00,1787557501,13.822507,100.511935,26.1,7.47,7.3,-2.2,156.5,156.5,0.59,1.54,0.0,23.25,59,0,0,1
2026-08-24T14:45:01,1787557502,13.822507,100.511935,26.1,7.47,7.3,-2.2,156.5,156.5,0.59,1.54,0.0,23.25,59,0,0,1
2026-08-24T14:45:02,1787557503,13.822507,100.511935,26.1,7.47,7.3,-2.2,156.5,156.5,0.59,1.54,0.0,23.25,59,0,0,1
2026-08-24T14:45:03,1787557504,13.822507,100.511935,26.1,7.47,7.3,-2.2,156.5,156.5,0.59,1.54,0.0,23.25,59,0,0,1
2026-08-24T14:45:04,1787557505,13.822507,100.511935,26.1,7.47,7.3,-2.2,156.5,156.5,0.59,1.54,0.0,23.25,59,AUTO.LOITER,1,1
2026-08-24T14:45:05,1787557506,13.822507,100.511935,26.1,7.47,7.3,-2.2,156.5,156.5,0.59,1.54,0.0,23.25,59,AUTO.LOITER,1,1
2026-08-24T14:45:06,1787557507,13.822507,100.511935,26.1,7.47,7.3,-2.2,156.5,156.5,0.59,1.54,0.0,23.25,59,0,0,1
2026-08-24T14:45:07,1787557508,13.822507,100.511935,26.1,7.47,7.3,-2.2,156.5,156.5,0.59,1.54,0.0,23.25,59,0,0,1
2026-08-24T14:45:08,1787557509,13.822507,100.511935,26.1,7.47,7.3,-2.2,156.5,156.5,0.59,1.54,0.0,23.25,59,0,0,1
2026-08-24T14:45:09,1787557510,13.822507,100.511935,26.1,7.47,-1.1,1.3,142.3,142.3,0.59,1.54,0.0,23.25,59,0,0,1
2026-08-24T14:45:10,1787557511,13.822639,100.512006,25.9,7.28,-1.1,1.3,142.3,142.3,1.96,-2.25,0.01,23.25,59,0,0,1
2026-08-24T14:45:11,1787557512,13.822639,100.512006,25.9,7.28,-1.1,1.3,142.3,142.3,1.96,-2.25,0.01,23.25,59,AUTO.LOITER,1,1
2026-08-24T14:45:12,1787557513,13.822639,100.512006,25.9,7.28,-1.1,1.3,142.3,142.3,1.96,-2.25,0.01,23.25,59,0,0,1
2026-08-24T14:45:13,1787557514,13.822639,100.512006,25.9,7.28,-1.1,1.3,142.3,142.3,1.96,-2.25,0.01,23.25,59,0,0,1
